OBJECTID,MONLOCID,SAMPTYPE,INSTRUMT,SECCHI,DEPTH,PH,DO,CONDUCT,TEMP,MON_DATE,ENC_LK_DEPTH,SP_COND,GlobalID
11992,FIRCH_SD,Deep/Surface Sample,YSI,12.2,0,4.76,8.4,0.255,22.7,2023/08/21 00:00:00+00,0,0,a493ca99-e1aa-4585-9fa0-ed9cf7843aa0
11993,FIRCH_SD,Deep/Surface Sample,YSI,12.2,0.5,4.73,8.36,0.256,22.7,2023/08/21 00:00:00+00,0,0,8e8bbd55-da45-4e84-bd94-bbced710ec0b
11994,FIRCH_SD,Deep/Surface Sample,YSI,12.2,1,4.73,8.35,0.256,22.7,2023/08/21 00:00:00+00,0,0,2b3f7aea-3822-47aa-8c9a-20e91cf17165
11995,FIRCH_SD,Deep/Surface Sample,YSI,12.2,1.5,4.72,8.32,0.256,22.7,2023/08/21 00:00:00+00,0,0,de8270ca-66da-49f4-a8ba-8153f41dcc4e
11996,FIRCH_SD,Deep/Surface Sample,YSI,12.2,2,4.72,8.32,0.256,22.7,2023/08/21 00:00:00+00,0,0,48df6e6e-a3af-4957-9346-844fa5c19825
11997,FIRCH_SD,Deep/Surface Sample,YSI,12.2,2.5,4.72,8.31,0.256,22.7,2023/08/21 00:00:00+00,0,0,e36e77f6-49bd-4af1-87a0-d3808e37f843
11998,FIRCH_SD,Deep/Surface Sample,YSI,12.2,3,4.72,8.31,0.256,22.7,2023/08/21 00:00:00+00,0,0,8c73bc75-c0d7-47eb-8743-40e79f4372b6
11999,FIRCH_SD,Deep/Surface Sample,YSI,12.2,3.5,4.72,8.31,0.256,22.7,2023/08/21 00:00:00+00,0,0,117f4fea-2016-4523-a228-1882270039ea
12000,FIRCH_SD,Deep/Surface Sample,YSI,12.2,4,4.72,8.3,0.256,22.7,2023/08/21 00:00:00+00,0,0,97ed8ae8-cef5-456b-9948-4c0a7e925a34
12001,FIRCH_SD,Deep/Surface Sample,YSI,12.2,4.5,4.72,8.3,0.256,22.7,2023/08/21 00:00:00+00,0,0,c81b22c7-448e-40e4-95bc-0dddb3939ee0
12002,FIRCH_SD,Deep/Surface Sample,YSI,12.2,5,4.71,8.3,0.256,22.7,2023/08/21 00:00:00+00,0,0,c2927007-50ab-444c-a543-b252a888e089
12003,FIRCH_SD,Deep/Surface Sample,YSI,12.2,5.5,4.71,8.3,0.255,22.7,2023/08/21 00:00:00+00,0,0,62a7dcf9-688b-4a67-ad37-85c3fd50a997
12004,FIRCH_SD,Deep/Surface Sample,YSI,12.2,6,4.71,8.3,0.255,22.7,2023/08/21 00:00:00+00,0,0,bb1fbe36-e514-472e-8295-a70d6bbf7a8b
12005,FIRCH_SD,Deep/Surface Sample,YSI,12.2,6.5,4.72,8.3,0.255,22.7,2023/08/21 00:00:00+00,0,0,2f6437e4-a583-4ee4-a8c4-bcd296d5517d
12006,FIRCH_SD,Deep/Surface Sample,YSI,12.2,7,4.71,8.29,0.255,22.7,2023/08/21 00:00:00+00,0,0,5785a1b3-62f7-48ab-ade9-1f4583c1879f
12007,FIRCH_SD,Deep/Surface Sample,YSI,12.2,7.5,4.71,8.29,0.256,22.7,2023/08/21 00:00:00+00,0,0,f5bc52d5-9ca4-4a55-bf24-61bfdc84f6a7
12008,FIRCH_SD,Deep/Surface Sample,YSI,12.2,8,4.71,8.29,0.256,22.7,2023/08/21 00:00:00+00,0,0,1e4c5a4b-3caf-4b91-a5ac-cbd1833f1001
12009,FIRCH_SD,Deep/Surface Sample,YSI,12.2,8.5,4.72,8.29,0.256,22.7,2023/08/21 00:00:00+00,0,0,9895fd55-5cb2-4333-bdce-4b377edf02ba
