"lon","lat","ssp","nspec","hicrit.vuln","hicrit.sens","hicrit.expo","hicrit.adcap","neg.vuln","neg.sens","neg.expo","neg.adcap","hi.vuln","hi.sens","hi.expo","hi.adcap","crit.vuln","crit.sens","crit.expo","crit.adcap"
-90.375,82.625,"SSP1-2.6",4,0,0,0,25,0,100,50,0,0,0,0,25,0,0,0,0
-90.375,82.875,"SSP1-2.6",4,0,0,0,25,0,100,50,0,0,0,0,25,0,0,0,0
-90.125,57.125,"SSP1-2.6",327,36.7,29.66,16.21,26.91,0,0,57.19,0,36.7,29.66,16.21,26.91,0,0,0,0
-90.125,57.375,"SSP1-2.6",327,45.57,28.13,28.75,28.13,0,0,0,0,45.57,28.13,15.6,28.13,0,0,13.15,0
-90.125,57.625,"SSP1-2.6",318,34.28,25.47,28.62,21.38,0,0,0,0,34.28,25.47,13.84,21.38,0,0,14.78,0
-90.125,57.875,"SSP1-2.6",318,29.87,21.7,28.62,25.47,0,0,0,0,29.87,21.7,14.78,25.47,0,0,13.84,0
-90.125,58.125,"SSP1-2.6",249,24.9,21.29,30.52,15.66,0,0,0,0,24.9,21.29,14.06,15.66,0,0,16.47,0
-90.125,58.375,"SSP1-2.6",249,23.69,21.29,31.73,14.86,0,0,0,0,23.69,21.29,14.86,14.86,0,0,16.87,0
-90.125,58.625,"SSP1-2.6",198,24.24,22.73,36.36,8.59,0,0,0,0,24.24,22.73,18.69,8.59,0,0,17.68,0
-90.125,58.875,"SSP1-2.6",198,23.23,20.71,36.87,9.09,0,0,0,0,23.23,20.71,19.19,9.09,0,0,17.68,0
-90.125,59.125,"SSP1-2.6",191,23.04,20.94,37.7,8.38,0,0,0,0,23.04,20.94,19.37,8.38,0,0,18.32,0
-90.125,59.375,"SSP1-2.6",191,22.51,20.94,37.7,8.9,0,0,0,0,22.51,20.94,19.37,8.9,0,0,18.32,0
-90.125,59.625,"SSP1-2.6",187,22.99,19.79,39.04,10.16,0,0,0,0,22.99,19.79,20.32,10.16,0,0,18.72,0
-90.125,59.875,"SSP1-2.6",187,22.46,19.25,39.04,10.16,0,0,0,0,22.46,19.25,20.32,10.16,0,0,18.72,0
-90.125,60.125,"SSP1-2.6",188,23.4,19.68,44.15,10.64,0,0,0,0,23.4,19.68,24.47,10.64,0,0,19.68,0
-90.125,60.375,"SSP1-2.6",188,21.81,19.15,39.36,10.64,0,0,0,0,21.81,19.15,20.21,10.64,0,0,19.15,0
-90.125,60.625,"SSP1-2.6",190,21.58,20,35.79,8.95,0,0,0,0,21.58,20,17.37,8.95,0,0,18.42,0
-90.125,60.875,"SSP1-2.6",190,22.11,20.53,34.21,8.95,0,0,0,0,22.11,20.53,16.32,8.95,0,0,17.89,0
-90.125,61.125,"SSP1-2.6",197,21.83,20.81,34.01,9.14,0,0,0,0,21.83,20.81,16.24,9.14,0,0,17.77,0
-90.125,61.375,"SSP1-2.6",197,21.83,20.3,35.03,9.14,0,0,0,0,21.83,20.3,16.75,9.14,0,0,18.27,0
-90.125,61.625,"SSP1-2.6",205,20.49,19.51,31.22,11.22,0,0,0,0,20.49,19.51,14.15,11.22,0,0,17.07,0
-90.125,61.875,"SSP1-2.6",205,19.51,18.05,31.71,11.22,0,0,0,0,19.51,18.05,14.63,11.22,0,0,17.07,0
-90.125,62.125,"SSP1-2.6",220,18.18,16.82,33.18,13.64,0,0,0,0,18.18,16.82,15.91,13.64,0,0,17.27,0
-90.125,62.375,"SSP1-2.6",220,19.09,16.82,33.18,13.18,0,0,0,0,19.09,16.82,15.45,13.18,0,0,17.73,0
-90.125,62.625,"SSP1-2.6",360,22.22,16.11,29.72,29.17,0,0,0,0,22.22,16.11,13.89,29.17,0,0,15.83,0
-90.125,62.875,"SSP1-2.6",360,22.22,15.56,28.33,28.06,0,0,0,0,22.22,15.56,12.5,28.06,0,0,15.83,0
-90.125,63.125,"SSP1-2.6",421,29.22,12.59,25.89,34.68,0,0,0,0,28.98,12.59,12.11,34.2,0.24,0,13.78,0.48
-90.125,63.375,"SSP1-2.6",421,28.03,13.3,26.6,33.49,0,0,0,0,27.79,13.3,12.83,33.02,0.24,0,13.78,0.48
-90.125,63.625,"SSP1-2.6",396,30.56,15.15,23.99,35.1,0,0,0,0,30.05,15.15,12.63,34.6,0.51,0,11.36,0.51
-90.125,68.375,"SSP1-2.6",244,14.75,10.25,19.67,40.57,0,0,57.38,0,14.75,10.25,19.67,40.57,0,0,0,0
-90.125,68.625,"SSP1-2.6",235,28.51,14.47,31.49,37.87,0,0,0,0,28.51,14.47,17.87,37.87,0,0,13.62,0
-90.125,68.875,"SSP1-2.6",235,34.47,17.02,28.94,40.43,0,0,0,0,34.47,17.02,20,40.43,0,0,8.94,0
-90.125,69.125,"SSP1-2.6",192,26.04,14.06,31.77,33.33,0,0,0,0,26.04,14.06,20.31,33.33,0,0,11.46,0
-90.125,69.375,"SSP1-2.6",192,34.38,13.02,33.33,50.52,0,0,0,0,34.38,13.02,21.35,50.52,0,0,11.98,0
-90.125,69.625,"SSP1-2.6",144,29.17,11.81,40.28,46.53,0,0,0,0,29.17,11.81,25,46.53,0,0,15.28,0
-90.125,69.875,"SSP1-2.6",144,20.14,7.64,40.97,51.39,0,0,0,0,20.14,7.64,26.39,51.39,0,0,14.58,0
-90.125,70.125,"SSP1-2.6",137,14.6,0,45.26,56.2,0,68.61,0,0,14.6,0,31.39,56.2,0,0,13.87,0
-90.125,70.375,"SSP1-2.6",137,14.6,0,48.18,54.01,0,59.12,0,0,14.6,0,35.04,54.01,0,0,13.14,0
-90.125,70.625,"SSP1-2.6",134,16.42,0,51.49,49.25,0,68.66,0,0,16.42,0,35.07,49.25,0,0,16.42,0
-90.125,70.875,"SSP1-2.6",134,11.94,0,41.79,42.54,0,68.66,0,0,11.94,0,32.09,42.54,0,0,9.7,0
-90.125,71.125,"SSP1-2.6",188,14.36,0.53,28.72,45.21,0,59.57,0,0,14.36,0.53,21.81,45.21,0,0,6.91,0
-90.125,71.375,"SSP1-2.6",188,14.89,1.6,27.66,39.36,0,32.45,0,0,14.89,1.6,21.28,39.36,0,0,6.38,0
-90.125,71.625,"SSP1-2.6",222,10.81,7.66,17.12,45.5,0,0,62.61,0,10.81,7.66,17.12,45.5,0,0,0,0
-90.125,71.875,"SSP1-2.6",222,20.72,9.01,22.52,44.14,0,0,54.05,0,20.72,9.01,18.02,44.14,0,0,4.5,0
-90.125,72.125,"SSP1-2.6",240,15,5,25,49.58,0,0,0,0,15,5,20.42,49.58,0,0,4.58,0
-90.125,72.375,"SSP1-2.6",240,11.25,0.42,23.75,47.5,0,61.25,50.83,0,11.25,0.42,19.17,47.5,0,0,4.58,0
-90.125,72.625,"SSP1-2.6",171,9.94,0,32.75,31.58,0,79.53,0,0,9.94,0,24.56,31.58,0,0,8.19,0
-90.125,72.875,"SSP1-2.6",171,11.11,0,32.75,30.41,0,80.12,0,0,11.11,0,23.39,30.41,0,0,9.36,0
-90.125,73.125,"SSP1-2.6",119,12.61,0,32.77,24.37,0,80.67,0,0,12.61,0,20.17,24.37,0,0,12.61,0
-90.125,73.375,"SSP1-2.6",119,13.45,0,29.41,20.17,0,79.83,0,0,13.45,0,15.13,20.17,0,0,14.29,0
-90.125,73.625,"SSP1-2.6",252,13.89,0.79,23.41,36.9,0,66.67,52.78,0,13.89,0.79,14.68,36.9,0,0,8.73,0
-90.125,73.875,"SSP1-2.6",252,13.89,10.32,11.11,34.92,0,0,62.3,0,13.89,10.32,11.11,34.92,0,0,0,0
-90.125,74.125,"SSP1-2.6",258,5.04,0.78,4.26,35.66,0,63.95,65.5,0,5.04,0.78,4.26,35.66,0,0,0,0
-90.125,74.375,"SSP1-2.6",258,20.54,9.69,21.71,37.6,0,0,56.98,0,20.54,9.69,15.5,37.6,0,0,6.2,0
-90.125,76.125,"SSP1-2.6",185,11.89,8.65,23.78,12.97,0,0,55.14,0,11.89,8.65,23.78,12.97,0,0,0,0
-90.125,76.375,"SSP1-2.6",185,12.43,8.65,17.84,12.97,0,0,56.76,0,12.43,8.65,17.84,12.97,0,0,0,0
-90.125,76.875,"SSP1-2.6",155,9.68,4.52,22.58,35.48,0,0,55.48,0,9.68,4.52,22.58,35.48,0,0,0,0
-90.125,77.125,"SSP1-2.6",114,55.26,11.4,100,33.33,0,0,0,0,49.12,11.4,72.81,33.33,6.14,0,27.19,0
-90.125,77.625,"SSP1-2.6",105,8.57,0,26.67,31.43,0,58.1,45.71,0,8.57,0,20,31.43,0,0,6.67,0
-90.125,77.875,"SSP1-2.6",105,8.57,0,27.62,31.43,0,54.29,41.9,0,8.57,0,22.86,31.43,0,0,4.76,0
-90.125,78.125,"SSP1-2.6",109,13.76,0.92,32.11,31.19,0,57.8,0,0,13.76,0.92,26.61,31.19,0,0,5.5,0
-90.125,80.625,"SSP1-2.6",54,12.96,0,37.04,35.19,0,50,51.85,0,12.96,0,37.04,35.19,0,0,0,0
-90.125,80.875,"SSP1-2.6",54,22.22,0,44.44,35.19,0,51.85,0,0,22.22,0,44.44,35.19,0,0,0,0
-90.125,81.375,"SSP1-2.6",82,13.41,8.54,0,50,0,0,54.88,0,13.41,8.54,0,50,0,0,0,0
-90.125,81.625,"SSP1-2.6",32,3.12,3.12,0,43.75,0,0,68.75,0,3.12,3.12,0,43.75,0,0,0,0
-90.125,82.125,"SSP1-2.6",10,0,0,0,40,0,100,70,0,0,0,0,40,0,0,0,0
-90.125,82.375,"SSP1-2.6",10,0,0,0,40,0,90,70,0,0,0,0,40,0,0,0,0
-90.125,82.625,"SSP1-2.6",4,0,0,0,25,0,100,50,0,0,0,0,25,0,0,0,0
-90.125,82.875,"SSP1-2.6",4,0,0,0,25,0,100,50,0,0,0,0,25,0,0,0,0
-89.875,57.125,"SSP1-2.6",336,55.65,31.85,33.63,25.89,0,0,0,0,55.65,31.85,17.86,25.89,0,0,15.77,0
-89.875,57.375,"SSP1-2.6",336,38.1,24.11,29.46,26.79,0,0,0,0,38.1,24.11,14.58,26.79,0,0,14.88,0
-89.875,57.625,"SSP1-2.6",260,27.31,24.62,29.62,15,0,0,0,0,27.31,24.62,13.46,15,0,0,16.15,0
-89.875,57.875,"SSP1-2.6",260,26.15,21.92,30,16.54,0,0,0,0,26.15,21.92,14.62,16.54,0,0,15.38,0
-89.875,58.125,"SSP1-2.6",237,22.78,21.1,31.65,12.66,0,0,0,0,22.78,21.1,15.19,12.66,0,0,16.46,0
-89.875,58.375,"SSP1-2.6",237,22.36,21.1,32.07,11.81,0,0,0,0,22.36,21.1,15.19,11.81,0,0,16.88,0
-89.875,58.625,"SSP1-2.6",210,23.33,22.38,36.19,9.52,0,0,0,0,23.33,22.38,18.57,9.52,0,0,17.62,0
-89.875,58.875,"SSP1-2.6",210,22.86,20.95,34.76,10,0,0,0,0,22.86,20.95,17.14,10,0,0,17.62,0
-89.875,59.125,"SSP1-2.6",180,22.22,21.11,35,5.56,0,0,0,0,22.22,21.11,16.67,5.56,0,0,18.33,0
-89.875,59.375,"SSP1-2.6",180,20,18.89,34.44,6.67,0,0,0,0,20,18.89,16.11,6.67,0,0,18.33,0
-89.875,59.625,"SSP1-2.6",181,19.89,17.68,37.57,8.29,0,0,0,0,19.89,17.68,18.78,8.29,0,0,18.78,0
-89.875,59.875,"SSP1-2.6",181,22.1,19.34,38.12,8.29,0,0,0,0,22.1,19.34,19.34,8.29,0,0,18.78,0
-89.875,60.125,"SSP1-2.6",184,21.74,18.48,37.5,8.7,0,0,0,0,21.74,18.48,18.48,8.7,0,0,19.02,0
-89.875,60.375,"SSP1-2.6",184,20.11,17.93,35.33,8.7,0,0,0,0,20.11,17.93,16.85,8.7,0,0,18.48,0
-89.875,60.625,"SSP1-2.6",183,21.86,19.13,33.33,7.65,0,0,0,0,21.86,19.13,15.3,7.65,0,0,18.03,0
-89.875,60.875,"SSP1-2.6",183,22.4,20.77,32.79,7.65,0,0,0,0,22.4,20.77,14.75,7.65,0,0,18.03,0
-89.875,61.125,"SSP1-2.6",189,22.75,21.69,36.51,9.52,0,0,0,0,22.75,21.69,17.46,9.52,0,0,19.05,0
-89.875,61.375,"SSP1-2.6",189,22.75,21.69,37.04,9.52,0,0,0,0,22.75,21.69,17.99,9.52,0,0,19.05,0
-89.875,61.625,"SSP1-2.6",199,21.11,20.1,34.67,9.55,0,0,0,0,21.11,20.1,16.58,9.55,0,0,18.09,0
-89.875,61.875,"SSP1-2.6",199,20.6,19.6,34.67,9.55,0,0,0,0,20.6,19.6,17.09,9.55,0,0,17.59,0
-89.875,62.125,"SSP1-2.6",205,20,18.05,33.66,11.71,0,0,0,0,20,18.05,16.1,11.71,0,0,17.56,0
-89.875,62.375,"SSP1-2.6",205,19.51,18.05,33.66,11.22,0,0,0,0,19.51,18.05,15.61,11.22,0,0,18.05,0
-89.875,62.625,"SSP1-2.6",220,19.09,17.27,34.55,14.09,0,0,0,0,19.09,17.27,17.27,14.09,0,0,17.27,0
-89.875,62.875,"SSP1-2.6",220,20,17.73,31.82,12.27,0,0,0,0,20,17.73,14.55,12.27,0,0,17.27,0
-89.875,63.125,"SSP1-2.6",359,23.4,16.16,30.64,27.58,0,0,0,0,23.4,16.16,13.93,27.58,0,0,16.71,0
-89.875,63.375,"SSP1-2.6",359,22.84,15.04,30.64,26.74,0,0,0,0,22.84,15.04,14.21,26.74,0,0,16.43,0
-89.875,63.625,"SSP1-2.6",412,26.7,15.53,25.97,32.28,0,0,0,0,26.7,15.53,12.14,32.28,0,0,13.83,0
-89.875,63.875,"SSP1-2.6",412,33.5,16.99,27.43,33.5,0,0,0,0,33.5,16.99,13.59,33.5,0,0,13.83,0
-89.875,68.875,"SSP1-2.6",219,23.29,14.16,21.92,42.92,0,0,55.25,0,23.29,14.16,21.92,42.92,0,0,0,0
-89.875,69.125,"SSP1-2.6",178,20.22,1.69,35.96,36.52,0,41.57,0,0,20.22,1.69,23.03,36.52,0,0,12.92,0
-89.875,69.375,"SSP1-2.6",178,18.54,1.12,35.39,49.44,0,53.37,0,0,18.54,1.12,21.35,49.44,0,0,14.04,0
-89.875,69.625,"SSP1-2.6",137,27.01,10.95,42.34,46.72,0,0,0,0,27.01,10.95,26.28,46.72,0,0,16.06,0
-89.875,69.875,"SSP1-2.6",137,16.79,0.73,45.26,51.09,0,51.82,0,0,16.79,0.73,29.93,51.09,0,0,15.33,0
-89.875,70.125,"SSP1-2.6",145,13.79,0,42.76,55.86,0,61.38,0,0,13.79,0,31.03,55.86,0,0,11.72,0
-89.875,70.375,"SSP1-2.6",145,14.48,0,44.83,53.79,0,61.38,0,0,14.48,0,33.1,53.79,0,0,11.72,0
-89.875,70.625,"SSP1-2.6",161,11.8,0,40.37,51.55,0,68.94,0,0,11.8,0,31.06,51.55,0,0,9.32,0
-89.875,70.875,"SSP1-2.6",161,11.8,0,36.65,46.58,0,68.32,0,0,11.8,0,27.95,46.58,0,0,8.7,0
-89.875,71.125,"SSP1-2.6",217,13.82,0.92,24.88,47.93,0,53.92,52.07,0,13.82,0.92,19.35,47.93,0,0,5.53,0
-89.875,72.125,"SSP1-2.6",221,14.03,8.6,19.46,43.89,0,0,60.18,0,14.03,8.6,19.46,43.89,0,0,0,0
-89.875,72.625,"SSP1-2.6",250,13.2,0.4,22.8,44.8,0,58.8,54.8,0,13.2,0.4,17.6,44.8,0,0,5.2,0
-89.875,72.875,"SSP1-2.6",250,13.6,0.8,24,44.4,0,59.2,53.2,0,13.6,0.8,17.2,44.4,0,0,6.8,0
-89.875,73.125,"SSP1-2.6",152,11.18,0,31.58,24.34,0,81.58,0,0,11.18,0,21.71,24.34,0,0,9.87,0
-89.875,73.375,"SSP1-2.6",152,11.18,0,30.26,22.37,0,81.58,0,0,11.18,0,18.42,22.37,0,0,11.84,0
-89.875,73.625,"SSP1-2.6",180,12.22,0,31.67,26.67,0,80,0,0,12.22,0,18.89,26.67,0,0,12.78,0
-89.875,73.875,"SSP1-2.6",180,12.22,0,31.11,26.11,0,79.44,39.44,0,12.22,0,21.11,26.11,0,0,10,0
-89.875,74.125,"SSP1-2.6",274,14.96,0.73,22.26,40.15,0,59.49,56.93,0,14.96,0.73,15.33,40.15,0,0,6.93,0
-89.875,74.375,"SSP1-2.6",274,14.96,0.73,22.99,43.07,0,66.79,55.47,0,14.96,0.73,16.06,43.07,0,0,6.93,0
-89.875,76.125,"SSP1-2.6",203,13.3,9.85,14.29,17.73,0,0,59.11,0,13.3,9.85,14.29,17.73,0,0,0,0
-89.875,76.875,"SSP1-2.6",168,11.31,5.36,22.02,38.1,0,0,55.95,0,11.31,5.36,22.02,38.1,0,0,0,0
-89.875,77.125,"SSP1-2.6",123,25.2,19.51,22.76,34.96,0,0,52.03,0,25.2,19.51,22.76,34.96,0,0,0,0
-89.875,77.625,"SSP1-2.6",114,11.4,0.88,29.82,35.96,0,52.63,40.35,0,11.4,0.88,21.93,35.96,0,0,7.89,0
-89.875,77.875,"SSP1-2.6",114,11.4,0.88,32.46,35.09,0,53.51,0,0,11.4,0.88,27.19,35.09,0,0,5.26,0
-89.875,78.125,"SSP1-2.6",113,21.24,16.81,28.32,32.74,0,0,50.44,0,21.24,16.81,28.32,32.74,0,0,0,0
-89.875,80.625,"SSP1-2.6",53,13.21,0,37.74,35.85,0,50.94,52.83,0,13.21,0,37.74,35.85,0,0,0,0
-89.875,80.875,"SSP1-2.6",53,22.64,0,45.28,35.85,0,50.94,0,0,22.64,0,45.28,35.85,0,0,0,0
-89.875,82.125,"SSP1-2.6",14,0,0,0,42.86,0,71.43,78.57,0,0,0,0,42.86,0,0,0,0
-89.875,82.375,"SSP1-2.6",14,0,0,0,42.86,0,64.29,78.57,0,0,0,0,42.86,0,0,0,0
-89.875,82.625,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.875,82.875,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.875,83.125,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.875,83.375,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.625,57.125,"SSP1-2.6",336,47.32,28.57,32.14,27.38,0,0,0,0,47.32,28.57,16.67,27.38,0,0,15.48,0
-89.625,57.375,"SSP1-2.6",336,37.2,21.73,29.46,27.68,0,0,0,0,37.2,21.73,15.18,27.68,0,0,14.29,0
-89.625,57.625,"SSP1-2.6",260,28.85,23.08,28.46,15.77,0,0,0,0,28.85,23.08,12.69,15.77,0,0,15.77,0
-89.625,57.875,"SSP1-2.6",260,25.77,21.15,30,16.92,0,0,0,0,25.77,21.15,14.62,16.92,0,0,15.38,0
-89.625,58.125,"SSP1-2.6",237,23.21,21.1,32.07,12.66,0,0,0,0,23.21,21.1,15.61,12.66,0,0,16.46,0
-89.625,58.375,"SSP1-2.6",237,22.36,21.1,32.49,12.24,0,0,0,0,22.36,21.1,15.61,12.24,0,0,16.88,0
-89.625,58.625,"SSP1-2.6",210,23.33,22.38,34.76,9.52,0,0,0,0,23.33,22.38,17.14,9.52,0,0,17.62,0
-89.625,58.875,"SSP1-2.6",210,22.86,20.48,34.29,10,0,0,0,0,22.86,20.48,16.67,10,0,0,17.62,0
-89.625,59.125,"SSP1-2.6",180,21.11,20.56,34.44,5.56,0,0,0,0,21.11,20.56,16.11,5.56,0,0,18.33,0
-89.625,59.375,"SSP1-2.6",180,19.44,17.78,34.44,7.78,0,0,0,0,19.44,17.78,16.11,7.78,0,0,18.33,0
-89.625,59.625,"SSP1-2.6",181,19.89,17.68,35.91,8.29,0,0,0,0,19.89,17.68,17.13,8.29,0,0,18.78,0
-89.625,59.875,"SSP1-2.6",181,19.89,17.68,37.57,8.29,0,0,0,0,19.89,17.68,18.78,8.29,0,0,18.78,0
-89.625,60.125,"SSP1-2.6",184,20.65,18.48,35.33,8.7,0,0,0,0,20.65,18.48,16.85,8.7,0,0,18.48,0
-89.625,60.375,"SSP1-2.6",184,19.57,17.93,33.7,8.7,0,0,0,0,19.57,17.93,15.76,8.7,0,0,17.93,0
-89.625,60.625,"SSP1-2.6",183,21.31,19.13,33.88,7.65,0,0,0,0,21.31,19.13,15.85,7.65,0,0,18.03,0
-89.625,60.875,"SSP1-2.6",183,21.31,19.67,33.88,7.65,0,0,0,0,21.31,19.67,15.85,7.65,0,0,18.03,0
-89.625,61.125,"SSP1-2.6",189,22.75,21.69,37.04,9.52,0,0,0,0,22.75,21.69,17.99,9.52,0,0,19.05,0
-89.625,61.375,"SSP1-2.6",189,22.75,21.69,38.62,9.52,0,0,0,0,22.75,21.69,19.58,9.52,0,0,19.05,0
-89.625,61.625,"SSP1-2.6",199,21.61,20.1,36.68,9.55,0,0,0,0,21.61,20.1,18.59,9.55,0,0,18.09,0
-89.625,61.875,"SSP1-2.6",199,20.6,19.1,36.18,9.55,0,0,0,0,20.6,19.1,18.59,9.55,0,0,17.59,0
-89.625,62.125,"SSP1-2.6",205,20.49,19.02,34.15,11.22,0,0,0,0,20.49,19.02,16.59,11.22,0,0,17.56,0
-89.625,62.375,"SSP1-2.6",205,20.49,19.02,34.15,10.73,0,0,0,0,20.49,19.02,16.1,10.73,0,0,18.05,0
-89.625,62.625,"SSP1-2.6",220,22.73,18.18,44.55,13.64,0,0,0,0,22.73,18.18,25.91,13.64,0,0,18.64,0
-89.625,62.875,"SSP1-2.6",220,19.55,18.18,34.55,12.73,0,0,0,0,19.55,18.18,17.27,12.73,0,0,17.27,0
-89.625,63.125,"SSP1-2.6",359,23.68,16.99,33.98,27.02,0,0,0,0,23.68,16.99,16.43,27.02,0,0,17.55,0
-89.625,63.375,"SSP1-2.6",359,23.4,16.43,30.64,27.3,0,0,0,0,23.4,16.43,14.48,27.3,0,0,16.16,0
-89.625,63.625,"SSP1-2.6",412,26.94,14.56,25.24,33.98,0,0,0,0,26.94,14.56,11.41,33.98,0,0,13.83,0
-89.625,63.875,"SSP1-2.6",412,29.37,16.02,26.46,33.5,0,0,0,0,29.37,16.02,12.62,33.5,0,0,13.83,0
-89.625,69.125,"SSP1-2.6",178,25.28,12.36,35.96,44.94,0,0,0,0,25.28,12.36,21.35,44.94,0,0,14.61,0
-89.625,69.375,"SSP1-2.6",178,20.79,1.12,35.39,51.69,0,47.75,0,0,20.79,1.12,21.35,51.69,0,0,14.04,0
-89.625,69.625,"SSP1-2.6",137,23.36,8.76,45.26,48.18,0,0,0,0,23.36,8.76,29.2,48.18,0,0,16.06,0
-89.625,69.875,"SSP1-2.6",137,22.63,8.76,45.26,52.55,0,0,0,0,22.63,8.76,29.93,52.55,0,0,15.33,0
-89.625,70.125,"SSP1-2.6",145,15.86,3.45,44.14,59.31,0,0,0,0,15.86,3.45,31.72,59.31,0,0,12.41,0
-89.625,70.375,"SSP1-2.6",145,13.79,0,42.07,52.41,0,62.76,0,0,13.79,0,30.34,52.41,0,0,11.72,0
-89.625,70.625,"SSP1-2.6",161,13.04,0,45.96,49.07,0,74.53,0,0,13.04,0,32.92,49.07,0,0,13.04,0
-89.625,70.875,"SSP1-2.6",161,11.8,0,33.54,41.61,0,72.05,0,0,11.8,0,24.84,41.61,0,0,8.7,0
-89.625,71.125,"SSP1-2.6",217,17.05,5.99,24.42,44.7,0,0,53,0,17.05,5.99,18.89,44.7,0,0,5.53,0
-89.625,72.875,"SSP1-2.6",250,12.4,0.4,24,42,0,63.6,53.2,0,12.4,0.4,16.8,42,0,0,7.2,0
-89.625,73.125,"SSP1-2.6",152,10.53,0,31.58,22.37,0,81.58,0,0,10.53,0,21.71,22.37,0,0,9.87,0
-89.625,73.375,"SSP1-2.6",152,11.18,0,30.26,21.71,0,80.92,0,0,11.18,0,19.74,21.71,0,0,10.53,0
-89.625,73.625,"SSP1-2.6",180,12.22,0,31.67,27.22,0,80,0,0,12.22,0,18.89,27.22,0,0,12.78,0
-89.625,73.875,"SSP1-2.6",180,12.22,0,29.44,25.56,0,78.33,43.33,0,12.22,0,18.89,25.56,0,0,10.56,0
-89.625,74.125,"SSP1-2.6",274,15.69,0.73,22.63,43.43,0,61.31,56.57,0,15.69,0.73,15.69,43.43,0,0,6.93,0
-89.625,74.375,"SSP1-2.6",274,23.72,8.76,22.99,45.26,0,0,54.38,0,23.72,8.76,15.69,45.26,0,0,7.3,0
-89.625,75.875,"SSP1-2.6",221,10.86,4.98,9.05,36.2,0,0,65.16,0,10.86,4.98,9.05,36.2,0,0,0,0
-89.625,76.125,"SSP1-2.6",203,8.87,5.42,12.32,19.21,0,0,59.11,0,8.87,5.42,12.32,19.21,0,0,0,0
-89.625,76.375,"SSP1-2.6",203,8.87,5.42,22.17,19.21,0,0,57.14,0,8.87,5.42,22.17,19.21,0,0,0,0
-89.625,76.625,"SSP1-2.6",168,7.74,4.17,19.05,13.69,0,0,56.55,0,7.74,4.17,19.05,13.69,0,0,0,0
-89.625,76.875,"SSP1-2.6",168,7.74,0.6,21.43,25,0,55.95,55.95,0,7.74,0.6,21.43,25,0,0,0,0
-89.625,77.125,"SSP1-2.6",123,23.58,13.82,30.89,35.77,0,0,0,0,23.58,13.82,20.33,35.77,0,0,10.57,0
-89.625,77.375,"SSP1-2.6",123,17.07,14.63,16.26,40.65,0,0,53.66,0,17.07,14.63,16.26,40.65,0,0,0,0
-89.625,77.625,"SSP1-2.6",114,16.67,0.88,43.86,36.84,0,54.39,0,0,16.67,0.88,38.6,36.84,0,0,5.26,0
-89.625,77.875,"SSP1-2.6",114,14.04,0.88,37.72,34.21,0,53.51,0,0,14.04,0.88,32.46,34.21,0,0,5.26,0
-89.625,78.125,"SSP1-2.6",113,9.73,1.77,28.32,30.97,0,55.75,49.56,0,9.73,1.77,28.32,30.97,0,0,0,0
-89.625,80.625,"SSP1-2.6",53,22.64,0,45.28,33.96,0,49.06,0,0,22.64,0,45.28,33.96,0,0,0,0
-89.625,80.875,"SSP1-2.6",53,22.64,0,45.28,33.96,0,49.06,0,0,22.64,0,45.28,33.96,0,0,0,0
-89.625,81.875,"SSP1-2.6",11,0,0,0,27.27,0,0,90.91,0,0,0,0,27.27,0,0,0,0
-89.625,82.125,"SSP1-2.6",14,0,0,0,42.86,0,0,78.57,0,0,0,0,42.86,0,0,0,0
-89.625,82.375,"SSP1-2.6",14,0,0,0,42.86,0,71.43,78.57,0,0,0,0,42.86,0,0,0,0
-89.625,82.625,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.625,82.875,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.625,83.125,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.625,83.375,"SSP1-2.6",3,0,0,0,0,0,100,66.67,0,0,0,0,0,0,0,0,0
-89.375,57.125,"SSP1-2.6",305,44.92,31.15,33.44,22.62,0,0,0,0,44.92,31.15,17.38,22.62,0,0,16.07,0
-89.375,57.375,"SSP1-2.6",305,29.18,21.64,30.49,24.59,0,0,0,0,29.18,21.64,15.41,24.59,0,0,15.08,0
-89.375,57.625,"SSP1-2.6",249,26.1,22.09,28.51,14.46,0,0,0,0,26.1,22.09,12.45,14.46,0,0,16.06,0
-89.375,57.875,"SSP1-2.6",249,25.3,20.88,30.52,15.26,0,0,0,0,25.3,20.88,14.86,15.26,0,0,15.66,0
-89.375,58.125,"SSP1-2.6",234,23.08,20.51,29.91,11.97,0,0,0,0,23.08,20.51,14.1,11.97,0,0,15.81,0
-89.375,58.375,"SSP1-2.6",234,22.65,20.51,31.62,11.54,0,0,0,0,22.65,20.51,15.38,11.54,0,0,16.24,0
-89.375,58.625,"SSP1-2.6",210,22.38,21.43,32.86,9.05,0,0,0,0,22.38,21.43,15.71,9.05,0,0,17.14,0
